implementation,byte_value,time_ns,sample_id
Safe (PyCryptodome),76,3220.2,16
Vulnerable (Naive),76,26303.8,17
Safe (PyCryptodome),76,3090.2,17
Vulnerable (Naive),76,26479.8,18
Safe (PyCryptodome),76,3503.6,18
Vulnerable (Naive),76,66176.2,19
Safe (PyCryptodome),76,3425.4,19
Vulnerable (Naive),76,12664.0,20
Safe (PyCryptodome),76,2238.2,20
Vulnerable (Naive),76,43081.8,21
Safe (PyCryptodome),76,3976.8,21
Vulnerable (Naive),76,29718.6,22
Safe (PyCryptodome),76,4214.4,22
Vulnerable (Naive),76,33747.4,23
Safe (PyCryptodome),76,3139.8,23
Vulnerable (Naive),76,27514.0,24
Safe (PyCryptodome),76,2940.0,24
Vulnerable (Naive),76,31746.4,25
Safe (PyCryptodome),76,2804.2,25
Vulnerable (Naive),76,22667.4,26
Safe (PyCryptodome),76,8257.6,26
Vulnerable (Naive),76,63385.8,27
Safe (PyCryptodome),76,2452.6,27
Vulnerable (Naive),76,35830.4,28
Safe (PyCryptodome),76,2383.6,28
Vulnerable (Naive),76,23231.8,29
Safe (PyCryptodome),76,2225.0,29
Vulnerable (Naive),76,18149.2,30
Safe (PyCryptodome),76,2302.0,30
Vulnerable (Naive),76,31015.8,31
Safe (PyCryptodome),76,2195.6,31
Vulnerable (Naive),76,24763.0,32
Safe (PyCryptodome),76,2275.6,32
Vulnerable (Naive),76,14410.4,33
Safe (PyCryptodome),76,2241.6,33
Vulnerable (Naive),76,18582.8,34
Safe (PyCryptodome),76,2324.0,34
Vulnerable (Naive),76,26985.0,35
Safe (PyCryptodome),76,2354.6,35
Vulnerable (Naive),76,17824.2,36
Safe (PyCryptodome),76,2186.8,36
Vulnerable (Naive),76,19917.0,37
Safe (PyCryptodome),76,2430.6,37
Vulnerable (Naive),76,32608.0,38
Safe (PyCryptodome),76,2427.2,38
Vulnerable (Naive),76,19942.4,39
Safe (PyCryptodome),76,2444.6,39
Vulnerable (Naive),76,33570.0,40
Safe (PyCryptodome),76,2517.0,40
Vulnerable (Naive),76,42152.2,41
Safe (PyCryptodome),76,4283.8,41
Vulnerable (Naive),76,30457.2,42
Safe (PyCryptodome),76,2864.0,42
Vulnerable (Naive),76,29516.4,43
Safe (PyCryptodome),76,3048.4,43
Vulnerable (Naive),76,30385.4,44
Safe (PyCryptodome),76,2209.4,44
Vulnerable (Naive),76,21788.0,45
Safe (PyCryptodome),76,2410.6,45
Vulnerable (Naive),76,18968.4,46
Safe (PyCryptodome),76,2239.6,46
Vulnerable (Naive),76,21976.2,47
Safe (PyCryptodome),76,2253.6,47
Vulnerable (Naive),76,14630.4,48
Safe (PyCryptodome),76,3064.2,48
Vulnerable (Naive),76,25160.2,49
Safe (PyCryptodome),76,2234.2,49
Vulnerable (Naive),77,14481.6,0
Safe (PyCryptodome),77,2252.8,0
Vulnerable (Naive),77,18670.6,1
Safe (PyCryptodome),77,2647.4,1
Vulnerable (Naive),77,22149.0,2
Safe (PyCryptodome),77,2886.0,2
Vulnerable (Naive),77,24850.2,3
Safe (PyCryptodome),77,2214.4,3
Vulnerable (Naive),77,29454.2,4
Safe (PyCryptodome),77,2842.6,4
Vulnerable (Naive),77,31547.0,5
Safe (PyCryptodome),77,2530.0,5
Vulnerable (Naive),77,20821.0,6
Safe (PyCryptodome),77,3211.0,6
Vulnerable (Naive),77,19329.8,7
Safe (PyCryptodome),77,2083.6,7
Vulnerable (Naive),77,22527.4,8
Safe (PyCryptodome),77,2567.4,8
Vulnerable (Naive),77,29220.2,9
Safe (PyCryptodome),77,2258.4,9
Vulnerable (Naive),77,19086.6,10
Safe (PyCryptodome),77,2493.0,10
Vulnerable (Naive),77,19826.4,11
Safe (PyCryptodome),77,2834.2,11
Vulnerable (Naive),77,43007.6,12
Safe (PyCryptodome),77,6851.0,12
Vulnerable (Naive),77,30356.0,13
Safe (PyCryptodome),77,3423.4,13
Vulnerable (Naive),77,31492.8,14
Safe (PyCryptodome),77,3131.6,14
Vulnerable (Naive),77,22984.4,15
Safe (PyCryptodome),77,2582.8,15
Vulnerable (Naive),77,60476.6,16
Safe (PyCryptodome),77,5336.2,16
Vulnerable (Naive),77,64504.0,17
Safe (PyCryptodome),77,2165.2,17
Vulnerable (Naive),77,30130.8,18
Safe (PyCryptodome),77,3464.6,18
Vulnerable (Naive),77,43247.6,19
Safe (PyCryptodome),77,6957.6,19
Vulnerable (Naive),77,60228.2,20
Safe (PyCryptodome),77,2802.8,20
Vulnerable (Naive),77,32839.2,21
Safe (PyCryptodome),77,2733.6,21
Vulnerable (Naive),77,24450.6,22
Safe (PyCryptodome),77,2775.4,22
Vulnerable (Naive),77,29520.6,23
Safe (PyCryptodome),77,5897.2,23
Vulnerable (Naive),77,28559.2,24
Safe (PyCryptodome),77,5653.0,24
Vulnerable (Naive),77,89524.4,25
Safe (PyCryptodome),77,4636.4,25
Vulnerable (Naive),77,28094.8,26
Safe (PyCryptodome),77,4250.4,26
Vulnerable (Naive),77,61777.6,27
Safe (PyCryptodome),77,4342.2,27
Vulnerable (Naive),77,47879.6,28
Safe (PyCryptodome),77,4189.6,28
Vulnerable (Naive),77,47505.4,29
Safe (PyCryptodome),77,3886.8,29
Vulnerable (Naive),77,50013.2,30
Safe (PyCryptodome),77,3713.4,30
Vulnerable (Naive),77,25949.6,31
Safe (PyCryptodome),77,3630.4,31
Vulnerable (Naive),77,85003.6,32
Safe (PyCryptodome),77,2106.8,32
Vulnerable (Naive),77,23962.2,33
Safe (PyCryptodome),77,3101.0,33
Vulnerable (Naive),77,59248.6,34
Safe (PyCryptodome),77,5589.4,34
Vulnerable (Naive),77,29511.6,35
Safe (PyCryptodome),77,7423.2,35
Vulnerable (Naive),77,43635.6,36
Safe (PyCryptodome),77,6071.2,36
Vulnerable (Naive),77,57124.4,37
Safe (PyCryptodome),77,4795.0,37
Vulnerable (Naive),77,44721.8,38
Safe (PyCryptodome),77,4404.8,38
Vulnerable (Naive),77,79954.0,39
Safe (PyCryptodome),77,4880.0,39
Vulnerable (Naive),77,46287.0,40
Safe (PyCryptodome),77,2215.8,40
Vulnerable (Naive),77,24557.8,41
Safe (PyCryptodome),77,2126.8,41
Vulnerable (Naive),77,35928.6,42
Safe (PyCryptodome),77,4320.0,42
Vulnerable (Naive),77,24585.0,43
Safe (PyCryptodome),77,6626.0,43
Vulnerable (Naive),77,27896.2,44
Safe (PyCryptodome),77,2893.8,44
Vulnerable (Naive),77,55030.0,45
Safe (PyCryptodome),77,5483.4,45
Vulnerable (Naive),77,63718.0,46
Safe (PyCryptodome),77,5403.8,46
Vulnerable (Naive),77,72033.8,47
Safe (PyCryptodome),77,3942.6,47
Vulnerable (Naive),77,87029.8,48
Safe (PyCryptodome),77,5740.2,48
Vulnerable (Naive),77,24738.4,49
Safe (PyCryptodome),77,3581.2,49
Vulnerable (Naive),78,67030.4,0
Safe (PyCryptodome),78,4041.4,0
Vulnerable (Naive),78,25196.6,1
Safe (PyCryptodome),78,2956.8,1
Vulnerable (Naive),78,31786.4,2
Safe (PyCryptodome),78,3516.0,2
Vulnerable (Naive),78,25094.2,3
Safe (PyCryptodome),78,2742.8,3
Vulnerable (Naive),78,18278.2,4
Safe (PyCryptodome),78,2635.4,4
Vulnerable (Naive),78,20451.0,5
Safe (PyCryptodome),78,2631.2,5
Vulnerable (Naive),78,69216.0,6
Safe (PyCryptodome),78,7694.6,6
Vulnerable (Naive),78,56817.6,7
Safe (PyCryptodome),78,3811.6,7
Vulnerable (Naive),78,44051.2,8
Safe (PyCryptodome),78,3194.2,8
Vulnerable (Naive),78,33830.6,9
Safe (PyCryptodome),78,2718.4,9
Vulnerable (Naive),78,22474.6,10
Safe (PyCryptodome),78,2821.2,10
Vulnerable (Naive),78,28337.6,11
Safe (PyCryptodome),78,2300.0,11
Vulnerable (Naive),78,45961.8,12
Safe (PyCryptodome),78,5532.2,12
Vulnerable (Naive),78,16565.2,13
Safe (PyCryptodome),78,4402.8,13
Vulnerable (Naive),78,43792.6,14
Safe (PyCryptodome),78,2091.6,14
Vulnerable (Naive),78,17392.4,15
Safe (PyCryptodome),78,2094.2,15
Vulnerable (Naive),78,18340.0,16
Safe (PyCryptodome),78,2335.8,16
Vulnerable (Naive),78,31285.2,17
Safe (PyCryptodome),78,2642.6,17
Vulnerable (Naive),78,42616.4,18
Safe (PyCryptodome),78,4719.2,18
Vulnerable (Naive),78,76643.6,19
Safe (PyCryptodome),78,6698.2,19
Vulnerable (Naive),78,39672.2,20
Safe (PyCryptodome),78,2632.0,20
Vulnerable (Naive),78,42946.0,21
Safe (PyCryptodome),78,3036.4,21
Vulnerable (Naive),78,28311.4,22
Safe (PyCryptodome),78,3434.2,22
Vulnerable (Naive),78,19706.8,23
Safe (PyCryptodome),78,3104.6,23
Vulnerable (Naive),78,35747.8,24
Safe (PyCryptodome),78,3068.2,24
Vulnerable (Naive),78,15892.0,25
Safe (PyCryptodome),78,2475.8,25
Vulnerable (Naive),78,26993.8,26
Safe (PyCryptodome),78,2145.6,26
Vulnerable (Naive),78,29379.2,27
Safe (PyCryptodome),78,2102.2,27
Vulnerable (Naive),78,14545.8,28
Safe (PyCryptodome),78,2455.6,28
Vulnerable (Naive),78,48391.6,29
Safe (PyCryptodome),78,2749.8,29
Vulnerable (Naive),78,33199.0,30
Safe (PyCryptodome),78,4831.8,30
Vulnerable (Naive),78,59919.6,31
Safe (PyCryptodome),78,6220.4,31
Vulnerable (Naive),78,36980.0,32
Safe (PyCryptodome),78,2648.4,32
Vulnerable (Naive),78,23375.0,33
Safe (PyCryptodome),78,2645.8,33
Vulnerable (Naive),78,28657.4,34
Safe (PyCryptodome),78,3002.4,34
Vulnerable (Naive),78,26075.2,35
Safe (PyCryptodome),78,2230.0,35
Vulnerable (Naive),78,33077.2,36
Safe (PyCryptodome),78,2304.0,36
Vulnerable (Naive),78,21422.8,37
Safe (PyCryptodome),78,2146.8,37
Vulnerable (Naive),78,17332.2,38
Safe (PyCryptodome),78,2099.8,38
Vulnerable (Naive),78,27551.0,39
Safe (PyCryptodome),78,2186.6,39
Vulnerable (Naive),78,26522.6,40
Safe (PyCryptodome),78,2467.6,40
Vulnerable (Naive),78,15764.2,41
Safe (PyCryptodome),78,2163.2,41
Vulnerable (Naive),78,30931.2,42
Safe (PyCryptodome),78,2214.8,42
Vulnerable (Naive),78,14365.8,43
Safe (PyCryptodome),78,2162.2,43
Vulnerable (Naive),78,25046.2,44
Safe (PyCryptodome),78,2275.8,44
Vulnerable (Naive),78,23258.6,45
Safe (PyCryptodome),78,2416.6,45
Vulnerable (Naive),78,23430.8,46
Safe (PyCryptodome),78,2363.8,46
Vulnerable (Naive),78,39639.4,47
Safe (PyCryptodome),78,7360.6,47
Vulnerable (Naive),78,20121.8,48
Safe (PyCryptodome),78,2144.8,48
Vulnerable (Naive),78,41805.6,49
Safe (PyCryptodome),78,5292.8,49
Vulnerable (Naive),79,64549.0,0
Safe (PyCryptodome),79,6167.6,0
Vulnerable (Naive),79,61013.8,1
Safe (PyCryptodome),79,3374.2,1
Vulnerable (Naive),79,20627.0,2
Safe (PyCryptodome),79,2689.6,2
Vulnerable (Naive),79,22417.4,3
Safe (PyCryptodome),79,2640.4,3
Vulnerable (Naive),79,26161.0,4
Safe (PyCryptodome),79,2648.8,4
Vulnerable (Naive),79,32187.0,5
Safe (PyCryptodome),79,3833.8,5
Vulnerable (Naive),79,39415.8,6
Safe (PyCryptodome),79,2649.6,6
Vulnerable (Naive),79,30858.2,7
Safe (PyCryptodome),79,2700.2,7
Vulnerable (Naive),79,32963.2,8
Safe (PyCryptodome),79,2527.0,8
Vulnerable (Naive),79,16029.0,9
Safe (PyCryptodome),79,2489.0,9
Vulnerable (Naive),79,32552.8,10
Safe (PyCryptodome),79,2575.6,10
Vulnerable (Naive),79,19723.4,11
Safe (PyCryptodome),79,2469.6,11
Vulnerable (Naive),79,18682.4,12
Safe (PyCryptodome),79,2397.8,12
Vulnerable (Naive),79,53356.4,13
Safe (PyCryptodome),79,5320.2,13
Vulnerable (Naive),79,37151.0,14
Safe (PyCryptodome),79,5580.2,14
Vulnerable (Naive),79,63208.2,15
Safe (PyCryptodome),79,3227.4,15
Vulnerable (Naive),79,21634.8,16
Safe (PyCryptodome),79,3563.2,16
Vulnerable (Naive),79,58492.8,17
Safe (PyCryptodome),79,3972.6,17
Vulnerable (Naive),79,32709.4,18
Safe (PyCryptodome),79,3849.2,18
Vulnerable (Naive),79,41091.0,19
Safe (PyCryptodome),79,2437.8,19
Vulnerable (Naive),79,29929.8,20
Safe (PyCryptodome),79,4640.6,20
Vulnerable (Naive),79,44072.0,21
Safe (PyCryptodome),79,2857.4,21
Vulnerable (Naive),79,25047.6,22
Safe (PyCryptodome),79,3852.0,22
Vulnerable (Naive),79,46858.0,23
Safe (PyCryptodome),79,5944.6,23
Vulnerable (Naive),79,35110.2,24
Safe (PyCryptodome),79,5548.4,24
Vulnerable (Naive),79,77197.0,25
Safe (PyCryptodome),79,5343.2,25
Vulnerable (Naive),79,51555.0,26
Safe (PyCryptodome),79,4439.4,26
Vulnerable (Naive),79,36522.2,27
Safe (PyCryptodome),79,4360.8,27
Vulnerable (Naive),79,33610.2,28
Safe (PyCryptodome),79,4289.0,28
Vulnerable (Naive),79,28676.0,29
Safe (PyCryptodome),79,3226.8,29
Vulnerable (Naive),79,35069.4,30
Safe (PyCryptodome),79,3206.4,30
Vulnerable (Naive),79,31331.2,31
Safe (PyCryptodome),79,2739.2,31
Vulnerable (Naive),79,48349.8,32
Safe (PyCryptodome),79,2565.2,32
Vulnerable (Naive),79,32474.4,33
Safe (PyCryptodome),79,2569.2,33
Vulnerable (Naive),79,32773.4,34
Safe (PyCryptodome),79,3082.2,34
Vulnerable (Naive),79,37870.0,35
Safe (PyCryptodome),79,3441.0,35
Vulnerable (Naive),79,23287.8,36
Safe (PyCryptodome),79,2875.8,36
Vulnerable (Naive),79,20371.6,37
Safe (PyCryptodome),79,2847.6,37
Vulnerable (Naive),79,30737.8,38
Safe (PyCryptodome),79,3215.4,38
Vulnerable (Naive),79,31076.4,39
Safe (PyCryptodome),79,3656.8,39
Vulnerable (Naive),79,40031.8,40
Safe (PyCryptodome),79,3028.0,40
Vulnerable (Naive),79,20454.0,41
Safe (PyCryptodome),79,2753.8,41
Vulnerable (Naive),79,16598.8,42
Safe (PyCryptodome),79,2697.8,42
Vulnerable (Naive),79,30066.4,43
Safe (PyCryptodome),79,2777.0,43
Vulnerable (Naive),79,19063.2,44
Safe (PyCryptodome),79,2926.6,44
Vulnerable (Naive),79,29511.8,45
Safe (PyCryptodome),79,2648.0,45
Vulnerable (Naive),79,27703.0,46
Safe (PyCryptodome),79,3149.2,46
Vulnerable (Naive),79,30656.4,47
Safe (PyCryptodome),79,3431.8,47
Vulnerable (Naive),79,42502.6,48
Safe (PyCryptodome),79,2893.6,48
Vulnerable (Naive),79,21084.0,49
Safe (PyCryptodome),79,2687.0,49
Vulnerable (Naive),80,21093.8,0
Safe (PyCryptodome),80,2606.2,0
Vulnerable (Naive),80,21044.6,1
Safe (PyCryptodome),80,2610.2,1
Vulnerable (Naive),80,31654.6,2
Safe (PyCryptodome),80,2670.6,2
Vulnerable (Naive),80,20130.8,3
Safe (PyCryptodome),80,4894.8,3
Vulnerable (Naive),80,18414.2,4
Safe (PyCryptodome),80,2742.0,4
Vulnerable (Naive),80,32480.2,5
Safe (PyCryptodome),80,3468.2,5
Vulnerable (Naive),80,30814.4,6
Safe (PyCryptodome),80,5004.8,6
Vulnerable (Naive),80,42398.4,7
Safe (PyCryptodome),80,2874.8,7
Vulnerable (Naive),80,26485.0,8
Safe (PyCryptodome),80,3083.6,8
Vulnerable (Naive),80,30464.4,9
Safe (PyCryptodome),80,3275.0,9
Vulnerable (Naive),80,30265.6,10
Safe (PyCryptodome),80,3830.6,10
Vulnerable (Naive),80,41846.8,11
Safe (PyCryptodome),80,2417.4,11
Vulnerable (Naive),80,43617.8,12
Safe (PyCryptodome),80,2551.6,12
Vulnerable (Naive),80,27314.0,13
Safe (PyCryptodome),80,2530.6,13
Vulnerable (Naive),80,25863.0,14
Safe (PyCryptodome),80,2335.0,14
Vulnerable (Naive),80,19843.2,15
Safe (PyCryptodome),80,2357.4,15
Vulnerable (Naive),80,25959.4,16
Safe (PyCryptodome),80,2307.0,16
Vulnerable (Naive),80,26473.8,17
Safe (PyCryptodome),80,3722.4,17
Vulnerable (Naive),80,49715.6,18
Safe (PyCryptodome),80,4782.2,18
Vulnerable (Naive),80,28425.4,19
Safe (PyCryptodome),80,5807.8,19
Vulnerable (Naive),80,51960.2,20
Safe (PyCryptodome),80,5538.0,20
Vulnerable (Naive),80,37861.8,21
Safe (PyCryptodome),80,3456.8,21
Vulnerable (Naive),80,29882.0,22
Safe (PyCryptodome),80,3008.0,22
Vulnerable (Naive),80,42907.4,23
Safe (PyCryptodome),80,3183.8,23
Vulnerable (Naive),80,22548.0,24
Safe (PyCryptodome),80,4280.8,24
Vulnerable (Naive),80,29324.8,25
Safe (PyCryptodome),80,4099.8,25
Vulnerable (Naive),80,27482.6,26
Safe (PyCryptodome),80,3648.6,26
Vulnerable (Naive),80,29866.2,27
Safe (PyCryptodome),80,3435.4,27
Vulnerable (Naive),80,25542.8,28
Safe (PyCryptodome),80,3264.0,28
Vulnerable (Naive),80,36389.8,29
Safe (PyCryptodome),80,3347.6,29
Vulnerable (Naive),80,46996.4,30
Safe (PyCryptodome),80,4006.8,30
Vulnerable (Naive),80,28055.6,31
Safe (PyCryptodome),80,4961.2,31
Vulnerable (Naive),80,43928.8,32
Safe (PyCryptodome),80,3194.6,32
Vulnerable (Naive),80,29011.6,33
Safe (PyCryptodome),80,2381.8,33
Vulnerable (Naive),80,30067.6,34
Safe (PyCryptodome),80,2321.4,34
Vulnerable (Naive),80,54618.4,35
Safe (PyCryptodome),80,4310.0,35
Vulnerable (Naive),80,18280.4,36
Safe (PyCryptodome),80,2760.8,36
Vulnerable (Naive),80,27369.8,37
Safe (PyCryptodome),80,3092.6,37
Vulnerable (Naive),80,41009.8,38
Safe (PyCryptodome),80,3451.0,38
Vulnerable (Naive),80,50389.0,39
Safe (PyCryptodome),80,3608.0,39
Vulnerable (Naive),80,44577.2,40
Safe (PyCryptodome),80,3635.2,40
Vulnerable (Naive),80,39224.8,41
Safe (PyCryptodome),80,3318.0,41
Vulnerable (Naive),80,26335.2,42
Safe (PyCryptodome),80,3015.0,42
Vulnerable (Naive),80,20068.2,43
Safe (PyCryptodome),80,2830.2,43
Vulnerable (Naive),80,30123.8,44
Safe (PyCryptodome),80,3097.4,44
Vulnerable (Naive),80,14309.0,45
Safe (PyCryptodome),80,3290.6,45
Vulnerable (Naive),80,34863.8,46
Safe (PyCryptodome),80,2888.2,46
Vulnerable (Naive),80,37789.2,47
Safe (PyCryptodome),80,3654.0,47
Vulnerable (Naive),80,20719.8,48
Safe (PyCryptodome),80,3248.2,48
Vulnerable (Naive),80,29495.6,49
Safe (PyCryptodome),80,2849.2,49
Vulnerable (Naive),81,29556.8,0
Safe (PyCryptodome),81,2787.4,0
Vulnerable (Naive),81,24256.8,1
Safe (PyCryptodome),81,2404.4,1
Vulnerable (Naive),81,36333.2,2
Safe (PyCryptodome),81,2823.0,2
Vulnerable (Naive),81,25805.8,3
Safe (PyCryptodome),81,2348.4,3
Vulnerable (Naive),81,38251.8,4
Safe (PyCryptodome),81,2905.8,4
Vulnerable (Naive),81,35386.0,5
Safe (PyCryptodome),81,2771.8,5
Vulnerable (Naive),81,59563.6,6
Safe (PyCryptodome),81,4540.8,6
Vulnerable (Naive),81,43980.0,7
Safe (PyCryptodome),81,3066.0,7
Vulnerable (Naive),81,35815.8,8
Safe (PyCryptodome),81,2563.6,8
Vulnerable (Naive),81,37307.2,9
Safe (PyCryptodome),81,3576.2,9
Vulnerable (Naive),81,28609.0,10
Safe (PyCryptodome),81,2594.4,10
Vulnerable (Naive),81,25369.6,11
Safe (PyCryptodome),81,3463.6,11
Vulnerable (Naive),81,23619.2,12
Safe (PyCryptodome),81,2335.8,12
Vulnerable (Naive),81,44903.2,13
Safe (PyCryptodome),81,3900.8,13
Vulnerable (Naive),81,35640.4,14
Safe (PyCryptodome),81,4154.0,14
Vulnerable (Naive),81,39240.8,15
Safe (PyCryptodome),81,3521.2,15
Vulnerable (Naive),81,29544.2,16
Safe (PyCryptodome),81,3879.8,16
Vulnerable (Naive),81,25380.4,17
Safe (PyCryptodome),81,3292.0,17
Vulnerable (Naive),81,37346.0,18
Safe (PyCryptodome),81,3216.2,18
Vulnerable (Naive),81,19402.2,19
Safe (PyCryptodome),81,2738.2,19
Vulnerable (Naive),81,32214.2,20
Safe (PyCryptodome),81,2922.2,20
Vulnerable (Naive),81,41520.0,21
Safe (PyCryptodome),81,2651.4,21
Vulnerable (Naive),81,59211.6,22
Safe (PyCryptodome),81,5301.2,22
Vulnerable (Naive),81,70229.4,23
Safe (PyCryptodome),81,5793.2,23
Vulnerable (Naive),81,63115.0,24
Safe (PyCryptodome),81,3783.0,24
Vulnerable (Naive),81,42460.8,25
Safe (PyCryptodome),81,3922.4,25
Vulnerable (Naive),81,36351.2,26
Safe (PyCryptodome),81,5711.2,26
Vulnerable (Naive),81,44300.4,27
Safe (PyCryptodome),81,3278.4,27
Vulnerable (Naive),81,23217.6,28
Safe (PyCryptodome),81,2716.8,28
Vulnerable (Naive),81,41011.0,29
Safe (PyCryptodome),81,2721.2,29
Vulnerable (Naive),81,35432.8,30
Safe (PyCryptodome),81,2343.8,30
Vulnerable (Naive),81,14782.6,31
Safe (PyCryptodome),81,2366.2,31
Vulnerable (Naive),81,44838.6,32
Safe (PyCryptodome),81,3625.0,32
Vulnerable (Naive),81,41695.2,33
Safe (PyCryptodome),81,5477.2,33
Vulnerable (Naive),81,57630.2,34
Safe (PyCryptodome),81,6053.4,34
Vulnerable (Naive),81,48674.6,35
Safe (PyCryptodome),81,4718.4,35
Vulnerable (Naive),81,60244.2,36
Safe (PyCryptodome),81,3530.0,36
Vulnerable (Naive),81,45970.8,37
Safe (PyCryptodome),81,2816.0,37
Vulnerable (Naive),81,28441.6,38
Safe (PyCryptodome),81,2758.6,38
Vulnerable (Naive),81,32523.2,39
Safe (PyCryptodome),81,2652.2,39
Vulnerable (Naive),81,26446.6,40
Safe (PyCryptodome),81,2611.6,40
Vulnerable (Naive),81,27034.4,41
Safe (PyCryptodome),81,2840.6,41
Vulnerable (Naive),81,21282.0,42
Safe (PyCryptodome),81,2872.6,42
Vulnerable (Naive),81,46262.8,43
Safe (PyCryptodome),81,5471.4,43
Vulnerable (Naive),81,94012.4,44
Safe (PyCryptodome),81,4233.0,44
Vulnerable (Naive),81,29381.6,45
Safe (PyCryptodome),81,3176.2,45
Vulnerable (Naive),81,30298.4,46
Safe (PyCryptodome),81,2440.6,46
Vulnerable (Naive),81,21110.2,47
Safe (PyCryptodome),81,2354.6,47
Vulnerable (Naive),81,16549.8,48
Safe (PyCryptodome),81,2340.2,48
Vulnerable (Naive),81,30263.6,49
Safe (PyCryptodome),81,2404.8,49
Vulnerable (Naive),82,22188.0,0
Safe (PyCryptodome),82,2137.6,0
Vulnerable (Naive),82,37819.0,1
Safe (PyCryptodome),82,2149.0,1
Vulnerable (Naive),82,14680.4,2
Safe (PyCryptodome),82,2243.6,2
Vulnerable (Naive),82,33870.0,3
Safe (PyCryptodome),82,2313.2,3
Vulnerable (Naive),82,32052.6,4
Safe (PyCryptodome),82,6661.4,4
Vulnerable (Naive),82,57922.8,5
Safe (PyCryptodome),82,5369.0,5
Vulnerable (Naive),82,52432.4,6
Safe (PyCryptodome),82,3514.4,6
Vulnerable (Naive),82,35943.4,7
Safe (PyCryptodome),82,3158.8,7
Vulnerable (Naive),82,34535.4,8
Safe (PyCryptodome),82,2641.4,8
Vulnerable (Naive),82,31410.2,9
Safe (PyCryptodome),82,2632.0,9
Vulnerable (Naive),82,21722.6,10
Safe (PyCryptodome),82,2317.8,10
Vulnerable (Naive),82,14551.0,11
Safe (PyCryptodome),82,2122.6,11
Vulnerable (Naive),82,17535.8,12
Safe (PyCryptodome),82,2094.2,12
Vulnerable (Naive),82,20770.8,13
Safe (PyCryptodome),82,2634.0,13
Vulnerable (Naive),82,42476.6,14
Safe (PyCryptodome),82,6676.0,14
Vulnerable (Naive),82,36634.2,15
Safe (PyCryptodome),82,5600.2,15
Vulnerable (Naive),82,46202.2,16
Safe (PyCryptodome),82,2799.0,16
Vulnerable (Naive),82,37571.4,17
Safe (PyCryptodome),82,5171.2,17
Vulnerable (Naive),82,56119.6,18
Safe (PyCryptodome),82,4071.4,18
Vulnerable (Naive),82,51931.6,19
Safe (PyCryptodome),82,4048.4,19
Vulnerable (Naive),82,47736.2,20
Safe (PyCryptodome),82,3455.4,20
Vulnerable (Naive),82,52882.8,21
Safe (PyCryptodome),82,4620.6,21
Vulnerable (Naive),82,40583.6,22
Safe (PyCryptodome),82,3216.6,22
Vulnerable (Naive),82,36001.0,23
Safe (PyCryptodome),82,4679.4,23
Vulnerable (Naive),82,32134.0,24
Safe (PyCryptodome),82,4079.0,24
Vulnerable (Naive),82,30932.2,25
Safe (PyCryptodome),82,3533.6,25
Vulnerable (Naive),82,28957.4,26
Safe (PyCryptodome),82,4504.4,26
Vulnerable (Naive),82,18230.6,27
Safe (PyCryptodome),82,3208.6,27
Vulnerable (Naive),82,31715.0,28
Safe (PyCryptodome),82,3162.0,28
Vulnerable (Naive),82,32146.0,29
Safe (PyCryptodome),82,2992.8,29
Vulnerable (Naive),82,24089.4,30
Safe (PyCryptodome),82,2855.6,30
Vulnerable (Naive),82,28084.0,31
Safe (PyCryptodome),82,2738.0,31
Vulnerable (Naive),82,26776.6,32
Safe (PyCryptodome),82,2683.0,32
Vulnerable (Naive),82,31787.0,33
Safe (PyCryptodome),82,2637.0,33
Vulnerable (Naive),82,24825.8,34
Safe (PyCryptodome),82,2649.8,34
Vulnerable (Naive),82,23143.2,35
Safe (PyCryptodome),82,2456.0,35
Vulnerable (Naive),82,31085.0,36
Safe (PyCryptodome),82,2793.8,36
Vulnerable (Naive),82,55098.6,37
Safe (PyCryptodome),82,5836.6,37
Vulnerable (Naive),82,35946.4,38
Safe (PyCryptodome),82,4094.2,38
Vulnerable (Naive),82,35178.0,39
Safe (PyCryptodome),82,6740.4,39
Vulnerable (Naive),82,45086.2,40
Safe (PyCryptodome),82,5220.0,40
Vulnerable (Naive),82,71034.2,41
Safe (PyCryptodome),82,5295.4,41
Vulnerable (Naive),82,64342.0,42
Safe (PyCryptodome),82,3881.6,42
Vulnerable (Naive),82,40546.0,43
Safe (PyCryptodome),82,3594.2,43
Vulnerable (Naive),82,22439.2,44
Safe (PyCryptodome),82,3250.6,44
Vulnerable (Naive),82,34705.0,45
Safe (PyCryptodome),82,3430.8,45
Vulnerable (Naive),82,28445.6,46
Safe (PyCryptodome),82,3116.2,46
Vulnerable (Naive),82,46326.8,47
Safe (PyCryptodome),82,2898.8,47
Vulnerable (Naive),82,26755.6,48
Safe (PyCryptodome),82,3287.6,48
Vulnerable (Naive),82,24766.2,49
Safe (PyCryptodome),82,2351.0,49
Vulnerable (Naive),83,26897.6,0
Safe (PyCryptodome),83,5144.2,0
Vulnerable (Naive),83,43004.2,1
Safe (PyCryptodome),83,5132.4,1
Vulnerable (Naive),83,34072.6,2
Safe (PyCryptodome),83,3948.4,2
Vulnerable (Naive),83,41025.6,3
Safe (PyCryptodome),83,3476.8,3
Vulnerable (Naive),83,39549.0,4
Safe (PyCryptodome),83,5730.6,4
Vulnerable (Naive),83,56722.2,5
Safe (PyCryptodome),83,6075.4,5
Vulnerable (Naive),83,51563.2,6
Safe (PyCryptodome),83,4618.2,6
Vulnerable (Naive),83,38233.4,7
